надотряд\b	отряд\b	подотряд\b	гипотряд\b	инфраотряд\b	парвотряд\b	надсем\b\.	сем\b\.	подсем\b\.	род	period	debug
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix Mico	None	debug10675
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix Mico	None	debug10681
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix Mico	None	debug10691
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	–	[]	debug10698
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix Mico	None	debug10701
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	–	[]	debug10711
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix Mico	None	debug10714
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Другой вариант	[]	debug10724
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix Callithrix	[]	debug10727
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	C. C.	[]	debug10730
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix Cebuella	[]	debug10733
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	C. C.	[]	debug10736
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix Mico	[]	debug10739
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	C. M.	[]	debug10742
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	–	[]	debug10745
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	?синонимы	[]	debug10748
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix coimbrai,	None	debug10751
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix moloch	None	debug10758
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	***	[]	debug10763
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix chlorocnomys	[1.806, 0.0117]	debug10766
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Callithrix primaeva	[1.806, 0.0117]	debug10769
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Hapale crandis	[1.806, 0.0117]	debug10774
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	***	[]	debug10777
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Cebuella Gray,	None	debug10780
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Cebuella pygmaea	None	debug10790
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Cebuella pygmaea	None	debug10802
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Cebuella pygmaea	None	debug10808
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Leontopithecus Lesson,	None	debug10815
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Leontopithecus caissara	None	debug10827
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Leontopithecus chrysomelas	None	debug10836
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Leontopithecus chrysopygus	None	debug10849
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Leontopithecus rosalia	None	debug10861
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Leontopithecus rosalia	None	debug10877
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	*	[]	debug10882
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Hoffmannsegg,	None	debug10885
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Marikina	None	debug10901
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Marikina	None	debug10906
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Marikina	None	debug10917
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	–	[]	debug10922
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Marikina	None	debug10925
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Marikina	None	debug10934
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	-	[]	debug10944
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Marikina	None	debug10947
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Marikina	[]	debug10954
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Marikina	None	debug10959
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Oedipomidas	None	debug10968
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Oedipomidas	None	debug10975
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	–	[]	debug10992
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Oedipomidas	None	debug10995
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Oedipomidas	None	debug11007
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11013
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Группа чернолицых	[]	debug11018
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11021
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11031
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11036
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11041
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11051
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11057
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11063
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11071
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11078
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11083
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11088
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11093
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11098
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	-	[]	debug11106
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11109
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	-	[]	debug11117
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11120
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11130
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11135
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11138
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	–	[]	debug11143
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11146
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11155
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11161
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	-	[]	debug11167
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11170
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11183
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11186
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	–	[]	debug11194
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11197
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11209
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11214
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	-	[]	debug11222
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11225
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	-	[]	debug11231
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11234
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11246
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11251
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	-	[]	debug11257
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11260
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11268
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Группа белолицых	[]	debug11278
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11281
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11292
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Saguinus Saguinus	None	debug11297
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Другой вариант	[]	debug11302
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	"группа Saguinus	[]	debug11305
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	S. midas,	[]	debug11308
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	"группа Saguinus	[]	debug11311
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	S. nigricollis	[]	debug11314
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	"группа Saguinus	[]	debug11317
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	S. mystax	[]	debug11320
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	"группа Saguinus	[]	debug11323
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	S. bicolor,	[]	debug11326
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	"группа Saguinus	[]	debug11329
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	S. oedipus,	[]	debug11332
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	"группа Saguinus	[]	debug11335
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	S. inustus	[]	debug11338
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Lagonimico conclucatus	[23.03, 5.333]	debug11342
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Micodon kiotensis	[23.03, 5.333]	debug11354
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	*	[]	debug11359
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callithrichinae	Patasola magdalena	[23.03, 5.333]	debug11362
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callimiconinae	Callimico Miranda-Ribeiro,	None	debug11379
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		Ceboidea	Callithrichidae	Callimiconinae	Callimico goeldii	None	debug11385
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		incertae	incertae		Perupithecus ucayaliensis	[56.0, 33.9]	debug11399
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		incertae	incertae		*	[]	debug11407
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		incertae	incertae		Gen. et	[56.0, 33.9]	debug11410
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		incertae	incertae		*	[]	debug11415
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	PLATYRRHINI		incertae	incertae		Gen. et	[56.0, 33.9]	debug11418
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Propliopithecidae		Aegyptopithecus zeuxis	[33.9, 23.03]	debug11453
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Propliopithecidae		*	[]	debug11465
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Propliopithecidae		Propliopithecus Schlosser,	[33.9, 23.03]	debug11468
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Propliopithecidae		Propliopithecus ankeli	[33.9, 23.03]	debug11477
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Propliopithecidae		(?="Taqah propliopithecid"	[33.9, 23.03]	debug11480
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Propliopithecidae		Propliopithecus chirobates	[33.9, 23.03]	debug11489
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Propliopithecidae		Propliopithecus haeckeli	[33.9, 23.03]	debug11495
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Propliopithecidae		Propliopithecus sp.	[33.9, 23.03]	debug11500
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Oligopithecidae		Catopithecus browni	[56.0, 33.9]	debug11512
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Oligopithecidae		*	[]	debug11524
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Oligopithecidae		Oligopithecus Simons,	[33.9, 23.03]	debug11527
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Oligopithecidae		Oligopithecus rogeri	[33.9, 23.03]	debug11532
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Oligopithecidae		Oligopithecus savagei	[33.9, 23.03]	debug11535
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Oligopithecidae		*	[]	debug11540
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Oligopithecidae		Talahpithecus parvus	[56.0, 33.9]	debug11543
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Oligopithecidae		*	[]	debug11548
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Oligopithecidae		Oligopithecidae indet.	[33.9, 23.03]	debug11551
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Propliopithecoidea	Proteopithecidae		Proteopithecus sylviae	[56.0, 33.9]	debug11561
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Anapithecus Kretzoi,	[]	debug11593
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Anapithecus hernyaki	[23.03, 5.333]	debug11596
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	*	[]	debug11602
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Barberapithecus huerzeleri	[23.03, 5.333]	debug11605
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	*	[]	debug11610
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Egarapithecus Moyà-Solà,	[]	debug11613
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Egarapithecus narcisoi	[23.03, 5.333]	debug11618
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	*	[]	debug11624
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Laccopithecus Wu	[23.03, 5.333]	debug11627
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Laccopithecus robustus	[23.03, 5.333]	debug11630
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Crouzelia Ginsburg,	[23.03, 5.333]	debug11639
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Crouzelia auscitanensis	[23.03, 5.333]	debug11644
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Crouzelia rhodanica	[23.03, 5.333]	debug11649
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	*	[]	debug11654
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Plesiopliopithecus Zapfe,	[]	debug11657
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EOCATARRHINI	Pliopithecoidea	Pliopithecidae	Crouzeliinae	Plesiopliopithecus lockeri	[23.03, 5.333]	debug11662
