"надотряд\b"	"отряд\b"	"подотряд\b"	"гипотряд\b"	"инфраотряд\b"	"парвотряд\b"	"надсем\b\."	"сем\b\."	"подсем\b\."	"род"	"period_start"	"period_end"	"debug"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12343"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12349"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12355"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12360"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12363"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12368"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12373"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12379"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12384"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12389"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12395"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12398"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12403"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12408"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mitis"	""	""	"debug12414"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"–"	""	""	"debug12421"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus nictitans"	""	""	"debug12424"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus nictitans"	""	""	"debug12430"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus nictitans"	""	""	"debug12436"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus nictitans"	""	""	"debug12442"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus nictitans"	""	""	"debug12445"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Группа ""Cercopithecus"	""	""	"debug12450"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus campbelli"	""	""	"debug12455"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus campbelli"	""	""	"debug12461"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus campbelli"	""	""	"debug12464"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"-"	""	""	"debug12471"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mona"	""	""	"debug12474"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mona"	""	""	"debug12480"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus mona"	""	""	"debug12483"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"–"	""	""	"debug12486"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus pogonias"	""	""	"debug12489"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus pogonias"	""	""	"debug12495"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus pogonias"	""	""	"debug12498"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus pogonias"	""	""	"debug12501"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus pogonias"	""	""	"debug12506"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"-"	""	""	"debug12509"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus wolfi"	""	""	"debug12512"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus wolfi"	""	""	"debug12520"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus wolfi"	""	""	"debug12528"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus wolfi"	""	""	"debug12533"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus wolfi"	""	""	"debug12539"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Группа ""Cercopithecus"	""	""	"debug12544"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus neglectus"	""	""	"debug12547"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Синонимы:"	""	""	"debug12554"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"?Cercopithecus melanogenus"	""	""	"debug12557"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Cercopithecus ?signatus"	""	""	"debug12563"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"*"	""	""	"debug12569"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus Gray,"	""	""	"debug12572"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	"1.806"	"0.0117"	"debug12584"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12594"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12599"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12604"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12610"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12616"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12621"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12626"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"=Chlorocebus cynosuros"	""	""	"debug12632"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"(зелёная мартышка"	""	""	"debug12639"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12642"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12649"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12654"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12660"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12665"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12670"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12678"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12683"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12689"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12695"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12702"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12708"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12717"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12724"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12738"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12748"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12755"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12761"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Другой вариант"	""	""	"debug12766"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus aethiops"	""	""	"debug12769"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus cynosuros"	""	""	"debug12772"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus hilgerti"	""	""	"debug12775"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus pygerythrus"	""	""	"debug12778"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus sabaeus"	""	""	"debug12781"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Chlorocebus tantalus"	""	""	"debug12784"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"*"	""	""	"debug12787"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Erythrocebus Thorington"	"1.806"	"0.0117"	"debug12790"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Erythrocebus patas"	"1.806"	"0.0117"	"debug12799"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Erythrocebus patas"	""	""	"debug12807"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Erythrocebus patas"	""	""	"debug12810"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Erythrocebus patas"	""	""	"debug12815"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Erythrocebus patas"	""	""	"debug12821"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"*"	""	""	"debug12824"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Miopithecus I.Geoffroy"	""	""	"debug12827"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Miopithecus talapoin"	""	""	"debug12834"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Miopithecus talapoin"	""	""	"debug12841"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Miopithecus talapoin"	""	""	"debug12844"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Miopithecus talapoin"	""	""	"debug12847"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Miopithecus talapoin"	""	""	"debug12850"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"-"	""	""	"debug12853"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Miopithecus ougouensis"	""	""	"debug12856"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Macaca Lacépède,"	"23.03"	"5.333"	"debug12865"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Группа ""Macaca"	""	""	"debug12887"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Macaca arctoides"	""	""	"debug12890"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Macaca arctoides"	""	""	"debug12905"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Macaca arctoides"	""	""	"debug12910"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Macaca arctoides"	""	""	"debug12915"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Macaca arctoides"	""	""	"debug12921"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"***"	""	""	"debug12932"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Macaca arctoides"	"1.806"	"0.0117"	"debug12935"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"-"	""	""	"debug12940"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Macaca fascicularis"	"1.806"	"0.0117"	"debug12943"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Cercopithecinae"	"Macaca fascicularis"	""	""	"debug12970"
